Year,Month,UnempRate,UnempNetChange,UnempGrowth,AdjParty,AdjPresidents,Party,Presidents,NPEmployment,NPENetChange,EmpGrowth,GDP,GDPGrowth,ConsSentiment,Productivity,Inflation,FedFundIntRate,M2,Spending,TotalTaxRev,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,3,6.3,0,0,Democrat,Carter,Democrat,Carter,90994,112,0.123236725,2796.5,10,56.5,1.9,14.8,17.19,1499.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,4,6.9,0.6,0.095238095,Democrat,Carter,Democrat,Carter,90850,-144,-0.158252192,2799.9,0.5,52.7, ,14.7,17.61,1502.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,5,7.5,0.6,0.086956522,Democrat,Carter,Democrat,Carter,90419,-431,-0.474408365,2799.9,0.5,51.7, ,14.4,10.98,1512.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,6,7.6,0.1,0.013333333,Democrat,Carter,Democrat,Carter,90099,-320,-0.353907918,2799.9,0.5,58.7,-4.3,14.4,9.47,1529.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,7,7.8,0.2,0.026315789,Democrat,Carter,Democrat,Carter,89837,-262,-0.290791241,2860,8.9,62.3, ,13.1,9.03,1545.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,8,7.7,-0.1,-0.012820513,Democrat,Carter,Democrat,Carter,90097,260,0.289413048,2860,8.9,67.3, ,12.9,9.61,1561.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,9,7.5,-0.2,-0.025974026,Democrat,Carter,Democrat,Carter,90210,113,0.12542038,2860,8.9,73.7,1.4,12.6,10.87,1574, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,10,7.5,0,0,Democrat,Carter,Democrat,Carter,90491,281,0.3114954,2993.5,20,75, ,12.8,12.81,1584.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,11,7.5,0,0,Democrat,Carter,Democrat,Carter,90748,257,0.284006144,2993.5,20,76.7, ,12.6,15.85,1595.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,7.2,-0.3,-0.04,Democrat,Carter,Democrat,Carter,90943,195,0.214880769,2993.5,20,64.5,4.5,12.5,18.9,1599.8,940.24,517112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,7.5,0.3,0.041666667,Democrat,Carter,Democrat,Carter,91037,94,0.103361446,3131.8,19.8,71.4, ,11.8,19.08,1606.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,7.4,-0.1,-0.013333333,Democrat,Carter,Republican,Reagan,91105,68,0.074694904,3131.8,19.8,66.9, ,11.4,15.93,1618.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,7.4,0,0,Democrat,Carter,Republican,Reagan,91210,105,0.115251633,3131.8,19.8,66.5,6.9,10.5,14.7,1636.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,7.2,-0.2,-0.027027027,Democrat,Carter,Republican,Reagan,91283,73,0.080035084,3167.3,4.6,72.4, ,10,15.72,1659.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,7.5,0.3,0.041666667,Democrat,Carter,Republican,Reagan,91293,10,0.010954942,3167.3,4.6,76.3, ,9.8,18.52,1664.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,7.5,0,0,Democrat,Carter,Republican,Reagan,91490,197,0.215788724,3167.3,4.6,73.1,-4.9,9.6,19.1,1670.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,7.2,-0.3,-0.04,Democrat,Carter,Republican,Reagan,91602,112,0.122417751,3261.2,12.4,74.1, ,10.8,19.04,1681.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,7.4,0.2,0.027777778,Democrat,Carter,Republican,Reagan,91566,-36,-0.039300452,3261.2,12.4,77.2, ,10.8,17.82,1694.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,7.6,0.2,0.027027027,Democrat,Carter,Republican,Reagan,91479,-87,-0.095013433,3261.2,12.4,73.1,3.4,11,15.87,1706, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,7.9,0.3,0.039473684,Republican,Reagan,Republican,Reagan,91380,-99,-0.108221559,3283.5,2.8,70.3, ,10.1,15.08,1721.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,8.3,0.4,0.050632911,Republican,Reagan,Republican,Reagan,91171,-209,-0.228715255,3283.5,2.8,62.5, ,9.6,13.31,1736.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,8.5,0.2,0.024096386,Republican,Reagan,Republican,Reagan,90893,-278,-0.304921521,3283.5,2.8,64.3,-4.7,8.9,12.37,1755.5,1073.12,599272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,1,8.6,0.1,0.011764706,Republican,Reagan,Republican,Reagan,90567,-326,-0.358663483,3273.8,-1.2,71, ,8.4,13.22,1770.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,2,8.9,0.3,0.034883721,Republican,Reagan,Republican,Reagan,90562,-5,-0.005520775,3273.8,-1.2,66.5, ,7.6,14.78,1774.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,3,9,0.1,0.011235955,Republican,Reagan,Republican,Reagan,90432,-130,-0.143548067,3273.8,-1.2,62,-2.8,6.8,14.68,1786.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,4,9.3,0.3,0.033333333,Republican,Reagan,Republican,Reagan,90152,-280,-0.309624912,3331.3,7.2,65.5, ,6.5,14.94,1803.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,5,9.4,0.1,0.010752688,Republican,Reagan,Republican,Reagan,90107,-45,-0.049915698,3331.3,7.2,67.5, ,6.7,14.45,1815.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,6,9.6,0.2,0.021276596,Republican,Reagan,Republican,Reagan,89864,-243,-0.269679381,3331.3,7.2,65.7,0.8,7.1,14.15,1826, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,7,9.8,0.2,0.020833333,Republican,Reagan,Republican,Reagan,89522,-342,-0.380575091,3367.1,4.4,65.4, ,6.4,12.59,1831.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,8,9.8,0,0,Republican,Reagan,Republican,Reagan,89364,-158,-0.176492929,3367.1,4.4,65.4, ,5.9,10.12,1845.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,9,10.1,0.3,0.030612245,Republican,Reagan,Republican,Reagan,89183,-181,-0.202542411,3367.1,4.4,69.3,0.8,5,10.31,1858.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,10,10.4,0.3,0.02970297,Republican,Reagan,Republican,Reagan,88906,-277,-0.310597311,3407.8,4.9,73.4, ,5.1,9.71,1869.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,11,10.8,0.4,0.038461538,Republican,Reagan,Republican,Reagan,88783,-123,-0.138348368,3407.8,4.9,72.1, ,4.6,9.2,1883.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,12,10.8,0,0,Republican,Reagan,Republican,Reagan,88769,-14,-0.015768785,3407.8,4.9,71.9,3.7,3.8,8.95,1905.9,1179.43,617766,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,1,10.4,-0.4,-0.037037037,Republican,Reagan,Republican,Reagan,88993,224,0.252340344,3480.3,8.8,70.4, ,3.7,8.68,1959.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,2,10.4,0,0,Republican,Reagan,Republican,Reagan,88918,-75,-0.084276291,3480.3,8.8,74.6, ,3.5,8.51,1996.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,3,10.3,-0.1,-0.009615385,Republican,Reagan,Republican,Reagan,89090,172,0.193436649,3480.3,8.8,80.8,5.4,3.6,8.77,2015.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,4,10.2,-0.1,-0.009708738,Republican,Reagan,Republican,Reagan,89366,276,0.30979908,3583.8,12.4,89.1, ,3.9,8.8,2028.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,5,10.1,-0.1,-0.009803922,Republican,Reagan,Republican,Reagan,89643,277,0.309961283,3583.8,12.4,93.3, ,3.5,8.63,2043.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,6,10.1,0,0,Republican,Reagan,Republican,Reagan,90022,379,0.422788171,3583.8,12.4,92.2,9.5,2.6,8.98,2053.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,7,9.4,-0.7,-0.069306931,Republican,Reagan,Republican,Reagan,90440,418,0.464330941,3692.3,12.7,92.8, ,2.5,9.37,2064.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,8,9.5,0.1,0.010638298,Republican,Reagan,Republican,Reagan,90132,-308,-0.340557276,3692.3,12.7,90.9, ,2.6,9.56,2074, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,9,9.2,-0.3,-0.031578947,Republican,Reagan,Republican,Reagan,91247,1115,1.237074513,3692.3,12.7,89.9,2.9,2.9,9.45,2083.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,10,8.8,-0.4,-0.043478261,Republican,Reagan,Republican,Reagan,91518,271,0.296996066,3796.1,11.7,89.3, ,2.9,9.48,2099.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,8.5,-0.3,-0.034090909,Republican,Reagan,Republican,Reagan,91871,353,0.385716471,3796.1,11.7,91.1, ,3.3,9.34,2112.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,8.3,-0.2,-0.023529412,Republican,Reagan,Republican,Reagan,92227,356,0.387499864,3796.1,11.7,94.2,2,3.8,9.47,2123.5,1283.58,600562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,8,-0.3,-0.036144578,Republican,Reagan,Republican,Reagan,92673,446,0.483589404,3912.8,12.9,100.1, ,4.2,9.56,2138.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,7.8,-0.2,-0.025,Republican,Reagan,Republican,Reagan,93154,481,0.519029275,3912.8,12.9,97.4, ,4.6,9.59,2158.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,7.8,0,0,Republican,Reagan,Republican,Reagan,93429,275,0.295210082,3912.8,12.9,101,0.7,4.8,9.91,2175.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,7.7,-0.1,-0.012820513,Republican,Reagan,Republican,Reagan,93792,363,0.388530328,4015,10.9,96.1, ,4.6,10.29,2191.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,7.4,-0.3,-0.038961039,Republican,Reagan,Republican,Reagan,94100,308,0.328386216,4015,10.9,98.1, ,4.2,10.32,2204.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,7.2,-0.2,-0.027027027,Republican,Reagan,Republican,Reagan,94479,379,0.402763018,4015,10.9,95.5,2.5,4.2,11.06,2215.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,7.5,0.3,0.041666667,Republican,Reagan,Republican,Reagan,94792,313,0.331290551,4087.4,7.4,96.6, ,4.2,11.23,2223.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,7.5,0,0,Republican,Reagan,Republican,Reagan,95034,242,0.255295806,4087.4,7.4,99.1, ,4.3,11.64,2230.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,7.3,-0.2,-0.026666667,Republican,Reagan,Republican,Reagan,95344,310,0.326199045,4087.4,7.4,100.9,1.7,4.3,11.3,2244.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,7.4,0.1,0.01369863,Republican,Reagan,Republican,Reagan,95630,286,0.299966437,4147.6,6,96.3, ,4.3,9.99,2258.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,11,7.2,-0.2,-0.027027027,Republican,Reagan,Republican,Reagan,95979,349,0.364948238,4147.6,6,95.7, ,4.1,9.43,2281.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,12,7.3,0.1,0.013888889,Republican,Reagan,Republican,Reagan,96107,128,0.133362506,4147.6,6,92.9,0.3,3.9,8.38,2306.4,1353.81,666438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,1,7.3,0,0,Republican,Reagan,Republican,Reagan,96373,266,0.276774845,4237,8.9,96, ,3.5,8.35,2332.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,2,7.2,-0.1,-0.01369863,Republican,Reagan,Republican,Reagan,96497,124,0.128666743,4237,8.9,93.7, ,3.5,8.5,2354.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,3,7.2,0,0,Republican,Reagan,Republican,Reagan,96843,346,0.35856037,4237,8.9,93.7,0.7,3.7,8.58,2366.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,4,7.3,0.1,0.013888889,Republican,Reagan,Republican,Reagan,97039,196,0.202389434,4302.3,6.3,94.6, ,3.7,8.27,2375.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,5,7.2,-0.1,-0.01369863,Republican,Reagan,Republican,Reagan,97313,274,0.2823607,4302.3,6.3,91.8, ,3.8,7.97,2389.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,6,7.4,0.2,0.027777778,Republican,Reagan,Republican,Reagan,97459,146,0.150031342,4302.3,6.3,96.5,1.4,3.8,7.53,2412.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,7,7.4,0,0,Republican,Reagan,Republican,Reagan,97649,190,0.194953775,4394.6,8.9,94, ,3.6,7.88,2429.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,8,7.1,-0.3,-0.040540541,Republican,Reagan,Republican,Reagan,97842,193,0.197646673,4394.6,8.9,92.4, ,3.3,7.9,2444, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,9,7.1,0,0,Republican,Reagan,Republican,Reagan,98045,203,0.207477361,4394.6,8.9,92.1,5.2,3.1,7.92,2456.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,10,7.1,0,0,Republican,Reagan,Republican,Reagan,98233,188,0.191748687,4453.1,5.4,88.4, ,3.2,7.99,2468, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,11,7,-0.1,-0.014084507,Republican,Reagan,Republican,Reagan,98442,209,0.21275946,4453.1,5.4,90.9, ,3.5,8.05,2477.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,12,7,0,0,Republican,Reagan,Republican,Reagan,98609,167,0.169643039,4453.1,5.4,93.9,1.7,3.8,8.27,2492.1,1496.29,734037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,1,6.7,-0.3,-0.042857143,Republican,Reagan,Republican,Reagan,98734,125,0.126763277,4516.3,5.8,95.6, ,3.9,8.14,2502.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,2,7.2,0.5,0.074626866,Republican,Reagan,Republican,Reagan,98841,107,0.108371989,4516.3,5.8,95.9, ,3.1,7.86,2512.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,3,7.2,0,0,Republican,Reagan,Republican,Reagan,98935,94,0.095102235,4516.3,5.8,95.1,4.8,2.3,7.48,2533.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,4,7.1,-0.1,-0.013888889,Republican,Reagan,Republican,Reagan,99122,187,0.189012988,4555.2,3.5,96.2, ,1.6,6.99,2557.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,5,7.2,0.1,0.014084507,Republican,Reagan,Republican,Reagan,99249,127,0.128124937,4555.2,3.5,94.8, ,1.5,6.85,2584.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,6,7.2,0,0,Republican,Reagan,Republican,Reagan,99155,-94,-0.094711282,4555.2,3.5,99.3,3.1,1.8,6.92,2605, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,7,7,-0.2,-0.027777778,Republican,Reagan,Republican,Reagan,99473,318,0.320709999,4619.6,5.8,97.7, ,1.6,6.56,2626.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,8,6.9,-0.1,-0.014285714,Republican,Reagan,Republican,Reagan,99587,114,0.114603963,4619.6,5.8,94.9, ,1.6,6.17,2646.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,9,7,0.1,0.014492754,Republican,Reagan,Republican,Reagan,99934,347,0.348439053,4619.6,5.8,91.9,2,1.8,5.89,2667.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,10,7,0,0,Republican,Reagan,Republican,Reagan,100120,186,0.186122841,4669.4,4.4,95.6, ,1.5,5.85,2687.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,11,6.9,-0.1,-0.014285714,Republican,Reagan,Republican,Reagan,100306,186,0.185777068,4669.4,4.4,91.4, ,1.3,6.04,2701.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,12,6.6,-0.3,-0.043478261,Republican,Reagan,Republican,Reagan,100511,205,0.204374614,4669.4,4.4,89.1,-1,1.1,6.91,2728,1592.72,769155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,1,6.6,0,0,Republican,Reagan,Republican,Reagan,100683,172,0.171125548,4736.2,5.8,90.4, ,1.5,6.43,2743.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,2,6.6,0,0,Republican,Reagan,Republican,Reagan,100915,232,0.230426189,4736.2,5.8,90.2, ,2.1,6.1,2747.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,3,6.6,0,0,Republican,Reagan,Republican,Reagan,101164,249,0.246742308,4736.2,5.8,90.8,-1.9,3,6.13,2753.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,4,6.3,-0.3,-0.045454545,Republican,Reagan,Republican,Reagan,101502,338,0.334110949,4821.5,7.4,92.8, ,3.8,6.37,2767.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,5,6.3,0,0,Republican,Reagan,Republican,Reagan,101728,226,0.222655711,4821.5,7.4,91.1, ,3.9,6.85,2772.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,6,6.2,-0.1,-0.015873016,Republican,Reagan,Republican,Reagan,101900,172,0.169078327,4821.5,7.4,91.5,2.9,3.7,6.73,2774.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,7,6.1,-0.1,-0.016129032,Republican,Reagan,Republican,Reagan,102247,347,0.340529931,4900.5,6.7,93.7, ,3.9,6.58,2779, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,8,6,-0.1,-0.016393443,Republican,Reagan,Republican,Reagan,102418,171,0.167242071,4900.5,6.7,94.4, ,4.3,6.73,2788.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,9,5.9,-0.1,-0.016666667,Republican,Reagan,Republican,Reagan,102646,228,0.222617118,4900.5,6.7,93.6,0.1,4.4,7.22,2799.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,10,6,0.1,0.016949153,Republican,Reagan,Republican,Reagan,103138,492,0.479317265,5022.7,10.4,89.3, ,4.5,7.29,2814.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,5.8,-0.2,-0.033333333,Republican,Reagan,Republican,Reagan,103370,232,0.224941341,5022.7,10.4,83.1, ,4.5,6.69,2818.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,12,5.7,-0.1,-0.017241379,Republican,Reagan,Republican,Reagan,103664,294,0.284415208,5022.7,10.4,86.8,3.5,4.4,6.77,2826.4,1662.02,854288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,5.7,0,0,Republican,Reagan,Republican,Reagan,103758,94,0.090677574,5090.6,5.5,90.8, ,4,6.83,2847.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,5.7,0,0,Republican,Reagan,Republican,Reagan,104211,453,0.436592841,5090.6,5.5,91.6, ,3.9,6.58,2870.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,5.7,0,0,Republican,Reagan,Republican,Reagan,104487,276,0.264847281,5090.6,5.5,94.6,1.4,3.9,6.58,2890.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,5.4,-0.3,-0.052631579,Republican,Reagan,Republican,Reagan,104732,245,0.23447893,5207.7,9.5,91.2, ,3.9,6.87,2910.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,5,5.6,0.2,0.037037037,Republican,Reagan,Republican,Reagan,104961,229,0.218653325,5207.7,9.5,94.8, ,3.9,7.09,2926, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,6,5.4,-0.2,-0.035714286,Republican,Reagan,Republican,Reagan,105324,363,0.345842742,5207.7,9.5,94.7,1.1,4,7.51,2938.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,7,5.4,0,0,Republican,Reagan,Republican,Reagan,105546,222,0.21077817,5299.5,7.2,93.4, ,4.1,7.75,2948.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,8,5.6,0.2,0.037037037,Republican,Reagan,Republican,Reagan,105670,124,0.11748432,5299.5,7.2,97.4, ,4,8.01,2953, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,9,5.4,-0.2,-0.035714286,Republican,Reagan,Republican,Reagan,106009,339,0.320810069,5299.5,7.2,97.3,1.2,4.2,8.19,2957.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,10,5.4,0,0,Republican,Reagan,Republican,Reagan,106277,268,0.252808724,5412.7,8.8,94.1, ,4.2,8.3,2966.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,11,5.3,-0.1,-0.018518519,Republican,Reagan,Republican,Reagan,106616,339,0.318977766,5412.7,8.8,93, ,4.2,8.35,2981.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,12,5.3,0,0,Republican,Reagan,Republican,Reagan,106906,290,0.272004202,5412.7,8.8,91.9,1.6,4.4,8.76,2989.3,1771.33,909238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,5.4,0.1,0.018867925,Republican,Reagan,Republican,Reagan,107168,262,0.245075113,5527.4,8.7,97.9, ,4.7,9.12,2992.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,5.2,-0.2,-0.037037037,Republican,Reagan,Republican,G.H. Bush,107426,258,0.240743506,5527.4,8.7,95.4, ,4.8,9.36,2993.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,5,-0.2,-0.038461538,Republican,Reagan,Republican,G.H. Bush,107619,193,0.179658556,5527.4,8.7,94.3,-0.6,5,9.85,3000.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,5.2,0.2,0.04,Republican,Reagan,Republican,G.H. Bush,107792,173,0.160752284,5628.4,7.5,91.5, ,5.1,9.84,3007.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,5.2,0,0,Republican,Reagan,Republican,G.H. Bush,107910,118,0.109470091,5628.4,7.5,90.7, ,5.4,9.81,3012.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,6,5.3,0.1,0.019230769,Republican,Reagan,Republican,G.H. Bush,108026,116,0.107496988,5628.4,7.5,90.6,1.5,5.2,9.53,3029.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,7,5.2,-0.1,-0.018867925,Republican,Reagan,Republican,G.H. Bush,108066,40,0.037028123,5711.6,6,92, ,5,9.24,3053.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,5.2,0,0,Republican,Reagan,Republican,G.H. Bush,108115,49,0.045342661,5711.6,6,89.6, ,4.7,8.99,3075.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,5.3,0.1,0.019230769,Republican,Reagan,Republican,G.H. Bush,108365,250,0.231235259,5711.6,6,95.8,2.1,4.3,9.02,3094.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,10,5.3,0,0,Republican,G.H. Bush,Republican,G.H. Bush,108476,111,0.102431597,5763.4,3.7,93.9, ,4.5,8.84,3115.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,11,5.4,0.1,0.018867925,Republican,G.H. Bush,Republican,G.H. Bush,108753,277,0.255356023,5763.4,3.7,90.9, ,4.7,8.55,3134.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,12,5.4,0,0,Republican,G.H. Bush,Republican,G.H. Bush,108849,96,0.088273427,5763.4,3.7,90.5,0.2,4.6,8.45,3154,1904.54,991105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1,5.4,0,0,Republican,G.H. Bush,Republican,G.H. Bush,109184,335,0.307765804,5890.8,9.1,93, ,5.2,8.23,3168.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,2,5.3,-0.1,-0.018518519,Republican,G.H. Bush,Republican,G.H. Bush,109433,249,0.228055393,5890.8,9.1,89.5, ,5.3,8.24,3180.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,3,5.2,-0.1,-0.018867925,Republican,G.H. Bush,Republican,G.H. Bush,109647,214,0.195553444,5890.8,9.1,91.3,3.5,5.2,8.28,3191.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,4,5.4,0.2,0.038461538,Republican,G.H. Bush,Republican,G.H. Bush,109687,40,0.036480706,5974.7,5.8,93.9, ,4.7,8.26,3202.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,5,5.4,0,0,Republican,G.H. Bush,Republican,G.H. Bush,109838,151,0.137664445,5974.7,5.8,90.6, ,4.4,8.18,3201.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,6,5.2,-0.2,-0.037037037,Republican,G.H. Bush,Republican,G.H. Bush,109862,24,0.021850361,5974.7,5.8,88.3,3.7,4.7,8.29,3214.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,7,5.5,0.3,0.057692308,Republican,G.H. Bush,Republican,G.H. Bush,109830,-32,-0.029127451,6029.5,3.7,88.2, ,4.8,8.15,3225.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,8,5.7,0.2,0.036363636,Republican,G.H. Bush,Republican,G.H. Bush,109614,-216,-0.196667577,6029.5,3.7,76.4, ,5.6,8.13,3243, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,9,5.9,0.2,0.035087719,Republican,G.H. Bush,Republican,G.H. Bush,109525,-89,-0.081194008,6029.5,3.7,72.8,1.7,6.2,8.2,3255.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,10,5.9,0,0,Republican,G.H. Bush,Republican,G.H. Bush,109366,-159,-0.145172335,6023.3,-0.4,63.9, ,6.3,8.11,3260.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
